CLAUDIA	2	16	0	0	0	0	0	7	0	1	0
CLAVIER	2	8	0	2	2	10	27500	0	5	15	0
CLEMENS	2	8	0	2	3	0	0	0	0	1	0
CLIMATE	2	4	0	2	4	1	0	0	0	0	0
CLOVERS	2	8	0	5	3	0	0	0	0	0	0
CMAAAAA	2	4	0	3	3	0	0	5	0	13	0
CNAAAAA	2	2	0	5	0	0	0	5	0	0	0
CNWGNRR	2	4	0	0	2	1	0	3	3	0	3
COCOABO	2	1	0	2	2	0	0	3	0	0	0
COCONUT	2	4	0	4	0	0	0	0	0	29	0
COMBOGO	2	16	0	0	3	1	0	0	3	27	0
COMRADE	2	2	0	0	0	1	0	0	0	15	0
CONDOMS	2	1	0	0	4	0	0	0	0	0	0
CONTENT	2	2	0	4	0	0	0	3	7	0	0
CONTROL	2	16	0	3	5	1	0	0	0	27	0
COOKIES	2	4	0	5	0	0	0	0	3	0	0
COORONG	2	2	0	2	2	10	0	5	0	0	0
COUNCIL	2	8	0	2	3	0	0	3	3	19	0
COVFEFE	2	2	0	0	0	0	0	0	0	0	0
COZINES	2	8	0	0	0	0	0	5	5	19	0
CPPKWON	2	4	0	2	3	1	0	1	0	0	0
CPRSXBP	2	4	0	0	3	0	0	0	0	0	7
CQAAAAA	2	2	0	0	0	1	0	0	5	0	0
CQHYHHQ	2	4	0	0	2	1	0	0	0	19	7
CROCSTA	2	1	0	5	2	1	0	0	5	29	0
CRUSHED	2	16	0	3	4	0	0	0	5	0	0
CSAAAAA	2	1	0	4	3	0	0	0	0	21	0
CTHULHU	2	16	0	0	4	1	0	0	0	0	0
CTOGHFL	2	4	0	0	4	1	0	0	0	29	0
CUCKOLD	2	1	0	5	0	6	13400	1	1	0	0
CUMMIES	2	4	0	7	2	10	21600	5	0	0	0
CUMMING	2	2	0	0	5	0	0	0	0	0	0
CUOVYTU	2	4	0	0	2	0	0	3	0	0	7
CUPCAKE	2	16	0	3	0	1	0	0	3	0	0
CURLZMT	2	2	0	3	0	0	0	5	0	13	0
CVAAAAA	2	4	0	0	3	14	18100	0	7	21	0
CWAAAAA	2	8	0	0	0	0	0	0	0	19	0
CXLEZNU	2	16	0	3	4	1	0	0	5	13	0
CXLEZNV	2	16	0	2	3	1	0	0	3	15	0
CXOHYXU	2	8	0	3	0	1	0	3	5	0	3
CYBERIA	2	8	0	0	0	1	0	5	0	0	0
CZAAAAA	2	8	0	2	6	0	0	5	0	11	0
DAAAAAA	3	1	0	3	6	0	0	5	7	0	0
DAAAAAB	3	16	0	2	0	0	0	0	0	0	0
DAAFAAA	3	16	0	3	3	1	0	0	7	13	0
DABBERS	3	4	0	2	3	0	0	0	5	0	0
DABBING	3	16	0	0	4	6	13000	0	7	13	0
DABBITY	3	16	0	4	0	0	0	3	5	0	3
DACACAD	3	4	0	2	5	1	0	3	0	0	3
DACTYLS	3	1	0	0	6	0	0	0	0	0	0
DADADAD	3	2	0	3	5	0	0	0	3	0	0
DALLYAA	3	8	0	3	0	1	0	5	5	0	0
DAMFINO	3	16	0	0	2	0	0	0	0	21	0
DANGERE	3	2	0	2	2	0	0	0	5	23	0
DASBOOT	3	1	0	2	0	0	0	0	0	23	0
DAVECAT	3	1	0	0	0	0	0	0	0	0	0
DBANDIT	3	16	0	4	2	1	0	5	5	19	0
DBEBFJC	3	4	0	2	0	0	0	0	5	31	0
DCBABCD	3	2	0	0	4	0	0	0	0	0	0
DDDDDDD	3	2	0	2	4	1	0	7	0	0	0
DDXMZIQ	3	1	0	0	2	1	0	7	3	23	0
DEADJIM	3	8	0	5	0	1	0	0	0	21	0
DECEIVE	3	4	0	4	4	1	0	0	0	29	0
DEDEDED	3	16	0	0	3	1	0	0	0	0	0
DEEPSKY	3	1	0	5	0	0	0	0	5	13	0
DEFACED	3	16	0	7	3	0	0	0	0	0	0
DEFGHIJ	3	1	0	2	4	0	0	7	3	27	0
DEFIANT	3	16	0	2	0	0	0	0	7	0	0
DEGLOVE	3	2	0	2	0	0	0	0	5	15	0
DELEVEN	3	8	0	7	6	0	0	5	0	19	0
DFAAAAA	3	4	0	0	6	0	0	0	3	0	0
DGAAAAA	3	2	0	3	5	0	0	3	5	0	0
DHAAAAA	3	1	0	0	3	1	0	0	5	13	0
DIGNITY	3	2	0	6	2	0	0	0	5	0	0
DINGBAT	3	4	0	2	2	0	0	0	0	0	0
DISGUST	3	2	0	0	3	0	0	0	0	0	0
DJAAAAA	3	16	0	2	0	0	0	0	5	0	0
DKKTGXG	3	4	0	0	5	1	0	0	5	23	3
DKKWVUG	3	1	0	0	1	1	0	5	0	0	0
DKZLFER	3	2	0	0	0	0	0	0	0	0	0
DLBYIKW	3	8	0	5	3	14	11000	5	5	0	0
DMAAAAA	3	16	0	3	2	0	0	7	3	0	0
DNAAAAA	3	16	0	2	0	10	26900	0	0	0	0
DOCTORW	3	1	0	3	0	0	0	5	0	0	0
DOGFORT	3	16	0	0	2	0	0	5	0	29	0
DOOTDOO	3	2	0	6	2	0	0	0	0	0	0
DORYFSH	3	16	0	0	5	6	23500	0	0	0	0
DOUGLAS	3	16	0	0	2	18	134000	3	7	0	0
DPQQWKJ	3	16	0	0	2	10	17400	0	5	0	3
DPQRJNP	3	8	0	4	2	1	0	5	7	21	0
DPTXYFM	3	1	0	2	0	1	0	5	5	0	3
DQAAAAA	3	4	0	4	0	0	0	0	7	0	0
DRAGONS	3	8	0	3	3	6	28100	0	5	0	0
DRAGOON	3	2	0	2	5	0	0	0	3	31	0
DREADED	3	4	0	7	2	0	0	0	5	0	0
DRIZZIT	3	1	0	0	2	1	0	0	0	0	0
DRIZZLY	3	2	0	2	4	0	0	0	3	0	0
DRSRSWG	3	1	0	2	4	0	0	0	0	0	0
DSCHOST	3	2	0	5	2	0	0	7	3	15	0
DSLPYWG	3	8	0	5	3	1	0	0	0	0	3
DTAAAAA	3	16	0	5	2	0	0	7	5	0	0
DUMBASS	3	2	0	2	3	0	0	0	0	0	0
DUPVNXQ	3	1	0	0	0	0	0	0	5	0	7
DVAAAAA	3	8	0	5	5	1	0	0	5	0	0
DWADLER	3	8	0	3	0	0	0	0	5	13	0
DWTMARG	3	8	0	0	5	0	0	5	0	21	7
DXAAAAA	3	1	0	3	5	6	25500	1	5	0	0
DYCMQLH	3	1	0	2	7	0	0	5	5	23	3
DYNAMIC	3	8	0	2	0	0	0	0	7	29	0
DZAAAAA	3	1	0	7	2	0	0	0	7	0	0
EAAAAAA	4	16	0	0	0	0	0	0	0	11	0
EAAAAAB	4	1	0	2	0	0	0	0	3	0	0
EAGERER	4	2	0	2	0	1	0	0	0	13	0
EAGERLY	4	4	0	0	0	0	0	0	5	0	7
EAGLESZ	4	8	0	0	0	14	24400	0	0	0	0
EASYACE	4	4	0	5	2	1	0	0	0	21	0
ECEEPVL	4	1	0	0	0	0	0	3	0	21	7
EEEEEEA	4	4	0	0	0	1	0	5	0	31	0
EEEEEEE	4	2	0	0	0	1	0	7	0	0	0
EEEEEEK	4	16	0	2	0	0	0	0	5	0	0
EEGEEGR	4	8	0	5	0	0	0	0	0	13	0
EELEVEN	4	2	0	0	0	0	0	3	5	0	0
EEVEEON	4	4	0	0	0	1	0	0	7	0	0
EFGHIJK	4	1	0	2	6	0	0	3	7	0	0
EFHTAIU	4	2	0	4	5	0	0	0	0	0	0
EGGBURT	4	2	0	7	7	0	0	5	0	0	0
EHZWLOM	4	8	0	2	5	14	27700	7	0	29	3
EJBVUNC	4	2	0	2	0	0	0	0	0	0	0
EJJJFIE	4	8	0	3	0	0	0	0	0	0	0
ELDRICH	4	16	0	0	0	0	0	5	0	0	0
ELECTRA	4	1	0	5	3	0	0	7	5	0	0
ELEGANT	4	8	0	5	0	14	23100	0	7	0	0
ELEMENT	4	1	0	3	7	1	0	7	0	21	0
ELNINHO	4	4	0	3	0	0	0	7	5	0	0
ELYSIUM	4	8	0	5	3	1	0	5	5	0	0
EMPATHY	4	1	0	0	0	0	0	0	0	23	0
ENGLAND	4	1	0	4	0	0	0	5	0	21	0
EPSILON	4	2	0	3	2	1	0	0	5	0	0
EQUINOX	4	1	0	0	3	1	0	5	0	15	0
EREWHON	4	2	0	3	0	0	0	0	0	0	0
ESPANTS	4	4	0	4	3	0	0	0	0	0	0
ESPLODE	4	16	0	2	2	1	0	3	3	0	0
ESTONIA	4	16	0	2	0	0	0	0	7	21	0
EURONDA	4	4	0	2	3	0	0	5	0	0	0
EVENRUE	4	4	0	7	6	0	0	0	0	27	0
EXASYNF	4	1	0	2	3	1	0	3	5	0	1
EXOTECH	4	4	0	0	5	10	18000	0	7	0	0
EXTREME	4	8	0	0	4	0	0	7	0	0	0
EXYZIPS	4	1	0	5	3	1	0	0	0	0	0
EYEBALL	4	4	0	0	2	0	0	7	0	11	0
EYEBROW	4	1	0	6	7	0	0	3	3	0	0
EYESHIT	4	8	0	0	4	0	0	0	0	27	0
EZHEART	4	2	0	7	0	14	14400	0	0	0	0
EZZZZZA	4	16	0	3	0	1	0	7	5	0	0
EZZZZZB	4	2	0	5	0	1	0	0	0	0	0
EZZZZZC	4	1	0	3	2	0	0	7	0	13	0
EZZZZZD	4	8	0	2	5	0	0	0	3	15	0
EZZZZZE	4	2	0	0	5	0	0	0	0	0	0
EZZZZZF	4	8	0	0	0	6	21700	0	0	13	0
EZZZZZG	4	8	0	2	0	1	0	0	0	15	0
EZZZZZH	4	16	0	0	3	0	0	0	0	0	0
EZZZZZI	4	1	0	0	3	0	0	5	3	1	0
EZZZZZJ	4	4	0	0	2	0	0	5	7	31	0
EZZZZZK	4	2	0	0	7	0	0	3	0	0	0
EZZZZZL	4	2	0	2	5	1	0	5	3	0	0
EZZZZZM	4	8	0	3	0	10	13800	3	3	0	0
EZZZZZN	4	8	0	2	0	1	0	0	5	0	0
EZZZZZO	4	0	0	0	0	0	0	0	3	0	0
EZZZZZP	4	4	0	3	3	0	0	5	0	0	0
EZZZZZQ	4	2	0	5	0	1	0	7	5	27	0
EZZZZZR	4	1	0	0	5	10	25200	7	0	0	0
EZZZZZS	4	16	0	0	5	0	0	0	5	15	0
EZZZZZT	4	1	0	0	4	1	0	0	3	0	0
EZZZZZU	4	16	0	3	0	1	0	0	5	0	0
EZZZZZV	4	1	0	5	3	0	0	7	0	0	0
EZZZZZW	4	1	0	3	0	0	0	7	3	19	0
EZZZZZX	4	16	0	2	0	0	0	0	5	0	0
EZZZZZY	4	8	0	0	2	1	0	7	5	0	0
EZZZZZZ	4	4	0	2	6	0	0	0	7	11	0
FAAAAAA	5	4	16	2	0	0	0	0	0	0	0
FAAAAAB	5	1	16	5	4	1	0	7	0	0	0
FABBEST	5	1	2	0	2	1	0	3	7	0	3
FABEQAA	5	8	2	4	0	1	0	0	0	0	0
FAGGOTS	5	8	8	0	0	0	0	0	7	0	0
FAIREST	5	16	1	0	4	14	13000	0	0	0	0
FANTASY	5	8	1	0	2	0	0	7	0	23	0
FARAWAY	5	16	4	3	2	10	11200	3	0	19	0
FARQUAR	5	1	2	0	3	6	15200	5	0	23	0
FARTGAS	5	4	1	5	0	0	0	1	1	15	0
FARTMAN	5	1	8	2	0	0	0	0	7	27	0
FATHERS	5	2	1	0	0	1	0	7	7	0	0
FBAAAAA	5	1	1	2	4	0	0	0	0	0	0
FBDMZRW	5	16	8	2	3	0	0	0	0	11	0
FBRORUW	5	2	2	0	3	0	0	0	0	0	0
FELEVEN	5	8	1	0	2	0	0	0	5	31	0
FFFFFFF	5	8	4	0	0	0	0	0	0	21	0
FFYIVNN	5	1	4	0	4	0	0	0	3	31	0
FGHIJKL	5	1	2	2	5	1	0	0	5	0	0
FGLDEFI	5	1	4	0	3	0	0	0	0	0	7
FGRVJCU	5	8	8	2	5	0	0	0	0	0	7
FIDZUXQ	5	16	16	0	0	10	25100	0	5	0	7
FINDING	5	2	8	2	3	1	0	0	5	0	0
FINLAND	5	1	2	0	0	1	0	0	5	0	0
FIREFLY	5	2	16	3	0	1	0	7	0	29	0
FISHIES	5	16	16	6	0	0	0	0	3	29	0
FJOOOOX	5	1	2	4	0	1	0	5	0	0	0
FLAMING	5	1	2	6	3	1	0	0	5	1	0
FLATGEO	5	2	2	0	0	14	20300	0	5	0	0
FLATRTH	5	8	2	3	0	1	0	1	7	0	0
FLEEING	5	4	8	5	3	1	0	7	0	21	0
FLEMISH	5	4	4	0	0	0	0	0	5	13	0
FLUMMOX	5	1	2	3	0	0	0	5	0	0	0
FLYTRAP	5	16	2	5	0	1	0	3	0	0	0
FOEODCX	5	8	2	0	0	0	0	0	0	0	0
FOEODXD	5	8	2	2	3	0	0	0	0	0	0
FRAGILE	5	8	2	0	3	1	0	7	0	0	0
FRAISER	5	1	16	3	3	1	0	5	0	11	0
FRATORC	5	8	4	5	0	0	0	0	7	27	0
FREEDOM	5	4	16	2	0	0	0	7	7	0	0
FRIDAYZ	5	16	2	5	2	0	0	7	0	0	0
FRIENDS	5	8	16	6	0	1	0	0	0	0	0
FROGMAN	5	1	1	2	4	0	0	0	0	0	0
FRYCOOK	5	8	2	5	0	0	0	3	7	0	0
FUCKYOU	5	4	4	3	7	0	0	0	5	0	0
FUGCYDO	5	8	16	0	3	1	0	0	0	0	7
FUNGALI	5	8	16	3	2	1	0	0	7	0	0
FUNTIME	5	2	1	0	0	0	0	0	5	23	0
FUTURES	5	2	2	2	0	0	0	0	7	0	0
FUZZILY	5	2	2	4	0	1	0	5	0	0	3
FZZZZZX	5	2	8	2	2	0	0	5	0	23	0
GAGYGAX	6	2	16	2	3	1	0	0	0	0	0
GALLIUM	6	4	2	4	3	0	0	3	0	0	0
GARDYLU	6	1	1	0	2	0	0	0	7	21	0
GARGOYL	6	8	4	0	4	0	0	0	0	0	0
GATEWAY	6	8	16	5	3	0	0	0	5	23	0
GAYFART	6	4	4	0	0	0	0	0	0	0	0
GAYPWND	6	4	4	5	3	0	0	0	0	1	0
GCYKWII	6	16	8	0	0	0	0	7	0	0	7
GDHJYWM	6	8	16	0	0	14	18400	5	3	0	3
GDYUUFS	6	2	1	2	3	0	0	3	3	0	0
GELEVEN	6	1	4	0	0	0	0	0	7	0	0
GEMINIS	6	16	8	4	3	1	0	0	3	0	0
GERHILD	6	1	8	2	3	6	19900	0	0	19	0
GETDATA	6	8	2	0	0	0	0	3	0	0	0
GETJINX	6	2	1	4	5	0	0	3	5	29	0
GFEDCBA	6	4	8	0	6	0	0	5	0	21	0
GFYLNIM	6	2	4	0	0	1	0	0	0	0	7
GGGGGGG	6	1	4	0	0	1	0	0	0	0	0
GHASTLY	6	4	1	3	5	1	0	0	3	27	0
GHIJKLM	6	1	8	5	0	0	0	0	0	0	0
GHOSTLY	6	8	16	3	2	6	28900	0	0	0	0
GIWMWRF	6	2	8	2	3	14	20100	7	0	0	3
GLISTER	6	16	16	0	0	1	0	5	0	1	0
GLITTER	6	1	2	0	0	0	0	1	0	0	0
GMJSIYD	6	8	1	0	0	10	20000	0	0	0	0
GNNVUTF	6	1	1	3	0	0	0	3	0	13	0
GNWNTEI	6	1	8	7	2	0	0	0	3	27	0
GOGGLES	6	2	1	3	2	0	0	0	0	21	0
GOTOPAX	6	16	8	0	3	0	0	0	0	21	0
GPBRSRL	6	1	16	0	5	0	0	0	0	0	7
GRACIAS	6	1	1	3	0	0	0	0	0	0	0
GRANITE	6	8	4	3	5	1	0	5	0	19	0
GRAVITY	6	1	1	3	5	0	0	0	3	0	0
GRAYSON	6	16	4	5	0	1	0	3	0	21	3
GREGORY	6	2	8	2	5	0	0	0	7	0	0
GREYCAT	6	4	2	4	0	0	0	0	0	23	0
GRIFFIN	6	2	4	0	3	14	21100	0	0	0	0
GRIMACE	6	2	8	0	5	1	0	7	0	0	0
GRIMDOG	6	2	2	0	3	10	18700	0	0	11	0
GRLCRYA	6	1	1	3	3	1	0	5	0	19	0
GTHWAIT	6	16	16	0	0	1	0	5	0	27	0
GVDPTEK	6	16	2	2	2	0	0	0	0	0	0
GZAAAAA	6	8	2	0	2	1	0	0	0	0	0
GZWEAPU	6	4	2	4	0	1	0	3	3	13	3
HAAAAAA	7	2	4	0	3	1	0	0	5	0	0
HAAAAAB	7	8	8	4	0	0	0	5	0	0	0
HABITAT	7	4	8	2	2	1	0	0	3	15	0
HACKING	7	8	4	3	0	1	0	0	5	0	0
HADANTE	7	16	2	2	5	0	0	3	0	27	0
HAFNIUM	7	8	16	2	3	0	0	0	0	23	0
HAGGARD	7	4	8	2	2	0	0	0	3	0	0
HALCYON	7	17	0	0	4	1	0	5	5	19	0
HALIBUT	7	8	1	5	0	1	0	3	0	0	0
HAMBAGU	7	16	2	2	2	10	12700	5	0	0	0
HAMMOND	7	4	8	4	2	0	0	0	3	0	0
HANSOLO	7	4	8	0	0	1	0	7	0	27	0
HARAMBE	7	1	16	0	2	0	0	7	0	0	0
HARKENS	7	2	1	3	3	1	0	5	5	0	0
HARMONY	7	16	2	3	2	0	0	0	5	13	0
HASSIUM	7	4	1	4	0	0	0	0	0	13	0
HATEBIT	7	16	4	4	5	0	0	0	7	29	0
HATSUNE	7	0	16	4	3	0	0	0	0	0	0
HBMRGMA	7	16	8	7	3	0	0	7	0	29	0
HBNQWMA	7	8	16	3	2	0	0	0	0	0	7
HBZWJQL	7	4	2	4	3	0	0	5	0	31	0
HDEFINE	7	16	2	0	2	1	0	0	0	13	0
HEALTHY	7	8	4	4	5	0	0	5	5	0	0
HEGINRB	7	16	4	2	3	0	0	7	0	0	0
HELLBOY	7	4	8	2	0	0	0	5	3	0	0
HEYLADY	7	1	8	2	0	0	0	0	0	0	0
HFLVIBX	7	16	1	0	7	10	26800	0	0	0	0
HGAQGTL	7	4	1	0	2	0	0	1	1	0	0
HIJKLMN	7	2	1	3	0	0	0	0	0	0	0
HIMMLER	7	4	2	5	4	0	0	3	3	29	0
HIPSTER	7	4	1	2	0	0	0	5	0	0	0
HITHERE	7	1	1	0	4	1	0	0	5	0	0
HJFSFFG	7	8	4	3	4	1	0	0	5	0	3
HKPYFCX	7	8	8	3	6	0	0	7	0	31	3
HKZQDFC	7	4	16	3	0	0	0	5	0	0	0
HLUMDHT	7	1	16	0	0	0	0	7	0	0	0
HMOFFLJ	7	2	16	3	0	0	0	0	5	0	0
HOBBITS	7	4	16	0	3	0	0	5	0	0	0
HOBOKEN	7	8	1	5	3	0	0	5	5	0	0
HODGMAN	7	4	2	2	2	0	0	0	0	0	0
HODRBVO	7	8	4	0	0	0	0	0	7	13	7
HOLIDAY	7	4	16	0	0	0	0	0	5	11	0
HOLMIUM	7	1	4	3	2	0	0	5	0	0	0
HORIZON	7	8	16	7	0	0	0	3	0	27	0
HOTDOGS	7	8	4	7	2	6	20900	0	0	0	0
HOUSTON	7	8	8	5	4	0	0	0	3	0	0
HPGXDQD	7	4	2	2	5	1	0	1	1	0	0
HTQMRWP	7	4	16	6	7	0	0	5	3	27	0
HTRFLZE	7	16	16	3	3	1	0	0	7	0	3
HVLELCV	7	2	2	3	0	1	0	0	3	0	3
HYBORIA	7	16	8	0	3	0	0	0	0	0	0
IAAAAAA	8	1	2	0	7	1	0	0	7	29	0
IAMZUUL	8	2	1	3	0	1	0	3	0	15	0
IDIANYN	8	16	1	4	5	14	14600	3	3	29	1
IGULTSE	8	16	16	4	5	0	0	5	7	11	3
IIIIAAA	8	1	2	3	3	0	0	3	0	21	0
IIIIIII	8	1	2	0	0	0	0	0	0	0	0
IIIIOOO	8	8	4	2	0	0	0	0	0	13	0
IIIOIOO	8	4	2	0	0	1	0	0	0	13	0
IIIOOIO	8	16	16	0	0	0	0	0	5	13	0
IIIOOOI	8	16	4	2	2	18	234000	0	0	0	0
IIOIIOO	8	16	16	0	5	1	0	0	5	13	0
IIOIOIO	8	16	4	2	7	1	0	0	0	0	0
IIOIOOI	8	2	1	0	2	1	0	5	3	0	0
IIOOIIO	8	2	1	0	2	0	0	0	7	21	0
IIOOIOI	8	2	1	3	2	1	0	0	7	21	0
IIOOOII	8	8	1	0	5	0	0	0	5	13	0
IJJVPLF	8	2	4	0	0	0	0	0	5	11	0
IJKLMNO	8	2	1	4	3	1	0	5	0	15	0
IMGLMOO	8	2	1	3	3	1	0	0	0	15	0
IMGROOT	8	8	1	0	7	0	0	0	3	0	0
IMHOTEP	8	8	16	3	5	0	0	0	0	31	0
IMPEACH	8	1	8	0	0	0	0	3	5	0	0
IMPETUS	8	8	1	3	3	0	0	1	5	0	0
IMPULSE	8	16	8	0	2	0	0	3	5	0	0
IMZUNOR	8	1	4	0	0	6	27300	3	3	0	3
INEMMOO	8	2	1	4	0	6	26600	0	0	15	0
INJECTS	8	2	4	3	3	0	0	0	0	0	0
IOIIIOO	8	16	4	2	2	1	0	7	5	0	0
IOIIOIO	8	2	1	3	0	1	0	0	3	21	0
IOIIOOI	8	2	1	3	2	0	0	0	5	21	0
IOIOIIO	8	2	1	3	2	1	0	7	7	0	0
IOIOIOI	8	8	1	0	4	0	0	5	0	13	0
IOIOOII	8	8	2	0	2	0	0	5	0	0	0
IOOIIIO	8	8	1	0	5	6	14900	0	0	0	0
IOOIIOI	8	8	2	0	0	1	0	0	0	0	0
IOOIOII	8	4	16	3	7	0	0	5	0	0	0
IOOOIII	8	8	2	5	2	0	0	0	0	0	0
IRABABY	8	0	0	2	4	0	0	0	0	0	7
IRIDIUM	8	4	16	4	3	0	0	0	0	0	0
IRONMAN	8	16	1	2	6	0	0	5	0	0	0
ISATRAP	8	1	1	5	0	6	29300	3	0	0	0
ISTHMUS	8	8	16	2	0	0	0	0	0	0	0
ITCHBOX	8	8	8	4	0	1	0	0	0	0	0
ITOTEMI	8	8	8	0	4	0	0	7	7	31	0
ITSFLAT	8	4	8	5	2	0	0	5	0	0	0
ITSMEEE	8	2	4	0	0	0	0	0	7	0	0
IUVOCCE	8	1	1	3	4	0	0	0	0	27	0
IXIFMRP	8	8	4	0	5	1	0	5	0	0	3
IXIIXII	8	4	4	0	0	0	0	0	0	0	0
JAAAAAA	9	9	1	6	2	0	0	3	5	15	0
JACDEFG	9	3	8	7	2	6	19200	5	0	13	0
JACKSON	9	5	1	5	0	6	29500	7	0	29	0
JAIVLGR	9	18	2	7	0	1	0	7	3	23	0
JAMOKER	9	18	8	0	0	0	0	3	5	0	0
JASMINE	9	18	8	4	0	0	0	0	0	0	0
JAZZMAN	9	17	8	4	3	1	0	7	0	21	0
JEBANNA	9	6	2	5	4	10	12300	5	7	27	0
JEDIJED	9	12	8	5	4	0	0	0	3	0	0
JERERRY	9	9	1	2	3	1	0	3	0	0	0
JGYUUAT	9	9	8	2	0	0	0	0	0	0	0
JICKPEE	9	10	2	0	2	0	0	0	0	0	0
JJJJJJJ	9	9	8	2	3	0	0	0	0	23	0
JKLMNOP	9	6	1	2	0	0	0	0	5	0	0
JLTJOPX	9	20	1	3	7	0	0	0	0	0	0
JNXEPBD	9	17	16	0	0	1	0	0	0	0	7
JOERGER	9	10	1	2	2	1	0	5	7	0	0
JOHNSON	9	24	2	0	3	0	0	0	0	15	0
JOHNWIW	9	12	2	5	3	2	32700	0	5	13	0
JOLLIES	9	24	2	4	4	1	0	5	7	11	0
JOURNAL	9	3	16	3	4	18	245000	7	0	0	0
JOZXYQK	9	18	2	2	4	0	0	0	0	0	0
JQIYVMP	9	18	2	2	3	1	0	0	0	21	3
JTOEBES	9	6	1	0	3	1	0	0	0	0	0
JUGULAR	9	10	1	3	5	0	0	0	3	0	0
JULIEZS	9	5	16	0	0	0	0	0	0	21	0
JUPITER	9	6	4	0	0	1	0	5	0	0	0
JUSTINA	9	9	1	0	0	1	0	1	1	0	0
JVRVJES	9	17	8	0	3	0	0	0	5	0	0
JYSFSJC	9	5	2	0	4	1	0	3	0	0	3
KAAAAAA	10	9	16	2	0	0	0	3	0	27	0
KAAAAHN	10	6	4	5	4	1	0	0	0	0	0
KADABRA	10	18	8	0	2	0	0	3	5	23	0
KAIPRLS	10	3	16	0	0	1	0	5	5	21	3
KALADSH	10	10	4	0	2	1	0	0	0	29	0
KALALEQ	10	20	8	3	0	0	0	0	3	1	0
KBTOTLT	10	17	8	0	0	0	0	3	5	0	7
KCIPAYY	10	17	1	3	1	0	0	0	5	0	0
KCOEOQK	10	10	1	4	0	0	0	0	0	0	7
KCRVJWW	10	9	4	3	5	0	0	0	0	31	0
KDEIXHK	10	5	4	5	4	0	0	3	5	0	3
KDXSZOC	10	18	2	2	0	0	0	7	5	0	3
KEDAVRA	10	9	4	2	3	0	0	0	0	0	0
KELEVEN	10	20	2	3	2	0	0	0	0	0	0
KELPIES	10	18	16	2	2	14	17700	0	3	0	0
KERMITS	10	0	0	2	2	0	0	7	0	19	3
KICKASS	10	17	4	2	0	0	0	0	0	0	0
KILLERZ	10	9	2	0	2	1	0	5	0	11	0
KIMJONG	10	6	2	0	0	1	0	0	0	0	0
KINGDOM	10	5	2	2	2	0	0	3	3	21	0
KINMOZA	10	24	4	2	3	0	0	0	0	15	0
KITTIES	10	20	2	2	0	0	0	0	7	0	0
KJVLLMT	10	24	2	2	2	0	0	0	0	13	7
KKAQCBU	10	20	16	3	5	1	0	0	0	11	3
KKXKSSZ	10	24	16	2	4	1	0	1	0	0	0
KLMNOPQ	10	24	4	0	5	1	0	7	0	21	0
KMFKCBJ	10	10	1	3	4	0	0	7	0	31	0
KNEMGUR	10	5	4	2	0	0	0	0	5	0	7
KNOWING	10	6	2	3	6	10	23200	0	0	0	0
KOBOLDS	10	3	4	0	0	1	0	0	0	0	0
KOLCONI	10	12	16	3	0	0	0	0	7	0	0
KOLWIKI	10	6	1	2	0	0	0	3	5	0	0
KOOPERM	10	20	16	6	3	14	24300	0	0	11	0
KOPIJOL	10	17	16	6	3	14	20600	0	0	15	3
KRAMPUS	10	18	16	0	4	0	0	0	5	0	0
KRYPTON	10	12	1	0	3	0	0	0	0	0	0
KUKURYY	10	3	2	2	3	1	0	7	0	0	0
KUOVASH	10	5	1	3	0	14	29200	0	0	23	7
KVCKCRW	10	6	1	6	2	1	0	0	7	19	3
KWWWWWK	10	20	16	6	3	0	0	0	0	27	0
KZOOKYS	10	20	16	0	3	0	0	5	0	0	0
KZPFTIC	10	17	1	3	0	0	0	5	7	15	3
KZVINAU	10	3	8	0	2	1	0	0	0	0	7
LAAAAAA	11	9	4	3	7	0	0	0	7	0	0
LAAAAME	11	10	1	4	2	6	14600	0	0	0	0
LABELLE	11	12	1	3	5	0	0	3	0	0	0
LABIATZ	11	17	2	3	0	0	0	5	0	13	0
LACRIMA	11	5	1	0	3	0	0	5	0	0	0
LALALAL	11	3	8	4	4	0	0	7	0	0	0
LANGARA	11	18	2	2	0	0	0	0	0	21	0
LAZARUS	11	3	8	2	5	1	0	0	0	0	0
LEATHER	11	17	4	0	0	0	0	7	0	0	0
LEGOLAS	11	24	2	0	0	0	0	5	5	0	0
LEONINE	11	3	16	3	0	0	0	0	0	11	0
LEOPOLD	11	17	1	0	0	10	19800	0	0	21	0
LIBERTY	11	5	2	5	5	0	0	0	7	0	0
LICENSE	11	17	8	0	3	0	0	7	0	0	0
LINDSAY	11	18	1	0	5	0	0	3	7	0	0
LINDSEY	11	17	4	2	4	14	0	7	0	0	0
LITHIUM	11	24	4	0	0	0	0	0	0	0	0
LKJUFUV	11	18	8	5	0	1	0	1	0	0	0
LLLLLLL	11	12	2	2	0	1	0	7	0	21	0
LMNOPQR	11	9	4	3	5	0	0	0	0	0	0
LOATHIN	11	10	16	0	0	1	0	5	0	0	0
LOLOLOL	11	17	4	0	0	1	0	0	5	0	0
LOVEKOL	11	6	16	0	3	0	0	5	3	0	0
LPNOITN	11	3	2	2	2	1	0	0	0	0	3
LQOPGOM	11	5	2	2	7	1	0	7	3	0	1
LQZQEJS	11	10	1	0	0	0	0	0	0	0	0
LRXREJS	11	10	1	2	2	0	0	0	0	0	0
LUCIFER	11	3	8	6	0	0	0	0	7	13	0
